VideoId,Views,Likes,Comments,Dislikes,TrendingDate,PublishedDate,DifferenceBetweenPublishAndActualDate,IsTrending
zrsBjYukE8s,6062188,398199,26446,11706,08/13/2020 02:00:00,08/11/2020 11:00:13,1,1
FopIxceEr8g,3324310,214440,15177,2810,08/13/2020 02:00:00,08/10/2020 19:09:53,2,1
Mle7n1PuH9o,846073,75120,5528,913,08/13/2020 02:00:00,08/10/2020 18:07:25,2,1
XsmkTqsygD4,816013,18831,767,385,08/13/2020 02:00:00,08/10/2020 23:02:21,2,1
5V2B28OqfqM,22082015,1330260,78684,23632,08/13/2020 02:00:00,08/08/2020 22:00:02,4,1
Aur7UgTGlL0,1142391,11212,3394,440,08/13/2020 02:00:00,08/12/2020 03:27:17,0,1
HRPaFOs4vu4,632958,11801,2523,379,08/13/2020 02:00:00,08/12/2020 19:23:43,0,1
IuMAHR0OtH4,361900,8205,545,379,08/13/2020 02:00:00,08/06/2020 23:30:14,6,1
p6RatnMhDj8,159550,7688,851,378,08/13/2020 02:00:00,08/11/2020 04:40:01,1,1
N5KpIE2tz8M,556362,38409,5142,2327,08/13/2020 02:00:00,08/10/2020 17:58:26,2,1
zHPVGSwLhcg,1118518,65278,14481,9527,08/13/2020 02:00:00,08/11/2020 16:42:43,1,1
CyKAgXbEX3A,249918,8488,1575,196,08/13/2020 02:00:00,08/12/2020 05:00:13,0,1
OQZ5ht79nEw,513118,41358,5061,313,08/13/2020 02:00:00,08/11/2020 19:29:52,1,1
6IN4ZcZAUbA,1295304,47419,5433,1536,08/13/2020 02:00:00,08/10/2020 14:00:03,2,1
lIgtAxmA800,2210245,85934,4647,2279,08/13/2020 02:00:00,08/10/2020 18:00:10,2,1
Tujt4APHPzo,238369,9701,0,233,08/13/2020 02:00:00,08/11/2020 15:00:29,1,1
yVdH3QacEXc,1738121,183805,10352,2552,08/13/2020 02:00:00,08/10/2020 18:32:06,2,1
8fUGbilT5MQ,340088,17022,1470,140,08/13/2020 02:00:00,08/11/2020 14:00:07,1,1
RQqJeIyyQBs,531496,45751,2227,915,08/13/2020 02:00:00,08/10/2020 16:00:10,2,1
hsm4poTWjMs,82764000,2932434,282770,408060,08/13/2020 02:00:00,08/07/2020 06:00:10,5,1
fITRL6oXWao,443079,5460,1116,178,08/13/2020 02:00:00,08/12/2020 06:13:09,0,1
JJk1ji23Ey8,390606,59038,3329,165,08/13/2020 02:00:00,08/11/2020 13:08:04,1,1
rs2Rcu0s_2k,1636085,32702,3627,1678,08/13/2020 02:00:00,08/09/2020 20:02:05,3,1
gi3VMMiFHVg,1054602,9956,2932,496,08/13/2020 02:00:00,08/12/2020 04:30:32,0,1
9wDhKJsF5Zk,138524,974,452,289,08/13/2020 02:00:00,08/10/2020 19:59:46,2,1
vml4hskxqtE,840178,51545,3717,1214,08/13/2020 02:00:00,08/10/2020 18:00:17,2,1
YHX4lUSGUBI,915859,14774,2914,370,08/13/2020 02:00:00,08/10/2020 17:25:12,2,1
xNFEor9dhY0,250577,43682,2422,303,08/13/2020 02:00:00,08/11/2020 01:58:36,2,1
JNJN5HMkRao,516676,1455,354,378,08/13/2020 02:00:00,08/10/2020 20:19:51,2,1
n_8hxS_7Vis,582432,7382,1675,315,08/13/2020 02:00:00,08/11/2020 18:21:47,1,1
KmVG1Yx1kwQ,329033,7414,1559,294,08/13/2020 02:00:00,08/10/2020 20:28:55,2,1
ar6UiTbuoSU,6615909,638533,71552,12758,08/13/2020 02:00:00,08/08/2020 20:00:14,4,1
28YwvwneKoY,9290593,608322,70383,7071,08/13/2020 02:00:00,08/08/2020 18:28:40,4,1
1hx4vCChBlI,266637,40642,1893,245,08/13/2020 02:00:00,08/11/2020 03:37:40,1,1
vzXYz61U3Gk,676334,37628,3089,629,08/13/2020 02:00:00,08/11/2020 01:23:49,2,1
FQnJRVn3QVk,458539,45935,3273,245,08/13/2020 02:00:00,08/10/2020 18:00:04,2,1
8QsH_xPQFqM,297878,30649,1086,277,08/13/2020 02:00:00,08/10/2020 21:00:10,2,1
1mZ1f_8YOEc,403646,3570,6704,447,08/13/2020 02:00:00,08/10/2020 12:13:25,2,1
PHYtv0v2DeA,2294435,23107,4086,989,08/13/2020 02:00:00,08/11/2020 05:53:08,1,1
jp47GeO6k6Q,1345418,58685,6596,1526,08/13/2020 02:00:00,08/09/2020 20:42:25,3,1
goOmZUwQYlA,307176,30552,868,248,08/13/2020 02:00:00,08/11/2020 05:06:21,1,1
bGtR3l_JeUo,4315940,278337,19426,2295,08/13/2020 02:00:00,08/09/2020 16:00:10,3,1
AG9qDVXEemc,561323,32635,3197,508,08/13/2020 02:00:00,08/10/2020 19:57:08,2,1
RN8uoBwRr1k,2028023,87367,4195,800,08/13/2020 02:00:00,08/11/2020 15:00:11,1,1
xTpr7piQu2M,1342788,67053,5677,7685,08/13/2020 02:00:00,08/10/2020 17:00:08,2,1
tbsu-AWH-C0,1054556,26562,5501,3834,08/13/2020 02:00:00,08/10/2020 18:15:11,2,1
lcnWx5tiwhM,293313,47566,3275,160,08/13/2020 02:00:00,08/10/2020 20:07:26,2,1
KnE6u4hFx14,4297169,196718,8000,3347,08/13/2020 02:00:00,08/08/2020 22:45:05,4,1
5JC2trEXxhE,253872,3672,4779,397,08/13/2020 02:00:00,08/11/2020 06:24:58,1,1
BpXkl4VdFhA,1171973,49542,4099,1541,08/13/2020 02:00:00,08/09/2020 17:58:10,3,1
3qxGj18nAR4,488117,31252,3283,854,08/13/2020 02:00:00,08/10/2020 00:15:50,3,1
koHs2-xKdEk,1560598,98584,6065,1850,08/13/2020 02:00:00,08/09/2020 01:02:38,4,1
JXzk8G9aXI8,1686474,76387,1313,1384,08/13/2020 02:00:00,08/03/2020 23:51:14,9,1
YFn3NtG4bJ8,264643,1625,251,121,08/13/2020 02:00:00,08/10/2020 03:43:52,2,1
QjB3I4zaKRk,2525080,191566,25432,14028,08/13/2020 02:00:00,08/09/2020 06:00:09,3,1
bJbAZh3fv0g,565044,7498,1957,1202,08/13/2020 02:00:00,08/12/2020 17:15:40,0,1
vysBEblWBoQ,515696,5444,753,247,08/13/2020 02:00:00,08/09/2020 17:32:04,3,1
hEU_MnFTJ_c,1562037,63795,5220,1224,08/13/2020 02:00:00,08/09/2020 19:00:10,3,1
Gj_SlGSZFgA,662149,40145,5692,455,08/13/2020 02:00:00,08/11/2020 00:09:51,2,1
khhxZRo527Q,447422,26158,982,382,08/13/2020 02:00:00,08/09/2020 21:09:03,3,1
GsL8veaFW-s,213935,1575,878,123,08/13/2020 02:00:00,08/10/2020 00:37:14,3,1
oXTcmpnjdBk,220783,1239,195,63,08/13/2020 02:00:00,08/10/2020 02:49:11,2,1
6rhLJ6T6NDI,1168917,104650,4426,863,08/13/2020 02:00:00,08/10/2020 21:04:01,2,1
Yvlmj0rtnpc,1608891,237217,12909,4188,08/13/2020 02:00:00,08/09/2020 21:54:58,3,1
DrlnrRQK84A,540381,30269,1119,465,08/13/2020 02:00:00,08/09/2020 19:00:02,3,1
xX9PYIIgoEA,1556783,189088,11601,978,08/13/2020 02:00:00,08/10/2020 04:00:06,2,1
F82kzN-ae3o,207601,18645,3622,111,08/13/2020 02:00:00,08/11/2020 18:15:00,1,1
Q_KW4u0t07k,227292,9598,2296,293,08/13/2020 02:00:00,08/10/2020 02:15:00,2,1
iR7UweUPeNw,412008,4714,967,178,08/13/2020 02:00:00,08/11/2020 06:30:02,1,1
ysdw7cmigZM,2771260,158113,22751,6825,08/13/2020 02:00:00,08/08/2020 20:05:14,4,1
3LqQB4HV8qg,280138,23626,4809,312,08/13/2020 02:00:00,08/09/2020 23:15:00,3,1
UcXVnupm0zk,271719,2113,1638,187,08/13/2020 02:00:00,08/09/2020 15:09:30,3,1
LNDhIGR-83w,4579555,29508,5430,2443,08/13/2020 02:00:00,08/08/2020 03:18:00,4,1
0a5YhsnITFE,163215,9920,1946,162,08/13/2020 02:00:00,08/10/2020 09:23:05,2,1
avgBgc210bg,9284019,81319,7598,3085,08/13/2020 02:00:00,08/07/2020 18:38:30,5,1
CiCT7NCP6BY,4946539,155854,7813,2459,08/13/2020 02:00:00,08/07/2020 06:00:03,5,1
nk44yPCN3gM,1414989,64054,3962,574,08/13/2020 02:00:00,08/09/2020 18:00:12,3,1
MKHriv5r8pk,696455,31155,5260,344,08/13/2020 02:00:00,08/10/2020 23:04:32,2,1
qn515i8xr-4,187671,15074,412,94,08/13/2020 02:00:00,08/09/2020 18:00:13,3,1
Oe9naV81gdY,1159516,61388,12460,1841,08/13/2020 02:00:00,08/09/2020 14:59:43,3,1
nX0NDmm1K1g,2029123,209927,11493,1341,08/13/2020 02:00:00,08/08/2020 07:49:52,4,1
53sqVjcdM4Q,595067,49198,3181,410,08/13/2020 02:00:00,08/09/2020 01:58:19,4,1
6Taz7ZzPYeI,581948,40824,3027,416,08/13/2020 02:00:00,08/10/2020 16:28:05,2,1
fHKNO3DV78M,1625406,17356,11473,4329,08/13/2020 02:00:00,08/09/2020 01:28:08,4,1
-rn_R1aheK8,2730488,132116,29637,19915,08/13/2020 02:00:00,08/08/2020 09:13:16,4,1
YwJyis4yOEA,335650,19801,1732,370,08/13/2020 02:00:00,08/09/2020 15:46:28,3,1
4OCcbUZuTUQ,2456311,348686,26933,2240,08/13/2020 02:00:00,08/09/2020 10:16:23,3,1
kzST_Q2Xbks,764358,9318,2189,489,08/13/2020 02:00:00,08/08/2020 19:59:39,4,1
arijxoU5nB0,156160,22708,2260,220,08/13/2020 02:00:00,08/09/2020 20:11:02,3,1
z9i14AlzWL0,6849965,447998,33146,5171,08/13/2020 02:00:00,08/09/2020 02:54:46,3,1
lw68FF0GEX8,4500626,228959,9631,2465,08/13/2020 02:00:00,08/09/2020 20:42:44,3,1
gSc0o6xVnmY,6821725,496001,38839,4515,08/13/2020 02:00:00,08/07/2020 06:00:07,5,1
8r1D-vNUWsg,918423,38480,2906,615,08/13/2020 02:00:00,08/09/2020 02:00:04,3,1
YIlhmtpDjmo,2301878,192961,5652,1139,08/13/2020 02:00:00,08/08/2020 20:30:02,4,1
6f-jjV5LJoE,365655,31542,3253,611,08/13/2020 02:00:00,08/09/2020 17:00:01,3,1
LI1hCQ-6P0Y,1339532,140406,0,1733,08/13/2020 02:00:00,08/08/2020 21:00:11,4,1
QsUfsZzxi9c,13552546,1675457,98791,16830,08/13/2020 02:00:00,08/06/2020 19:00:23,6,1
EukpxRuDUzA,398989,30219,8599,679,08/13/2020 02:00:00,08/08/2020 21:30:03,4,1
THQH9QJKrIE,523830,6050,5114,1077,08/13/2020 02:00:00,08/08/2020 23:15:00,4,1
xCkpA4_H1x4,2837129,75410,3525,2765,08/13/2020 02:00:00,08/08/2020 16:30:05,4,1
JxAlZOn4QhM,3377701,94763,4561,1190,08/13/2020 02:00:00,08/07/2020 06:00:07,5,1
TUlFDVUTsKg,550799,3364,732,297,08/13/2020 02:00:00,08/07/2020 23:25:18,5,1
Idp1xvmLPHo,6072155,293606,0,5196,08/13/2020 02:00:00,08/08/2020 19:26:41,4,1
A5RHu1lTv14,684266,110671,6067,366,08/13/2020 02:00:00,08/08/2020 18:00:04,4,1
bpmGuPhGE0Y,2629800,138758,5847,2524,08/13/2020 02:00:00,08/07/2020 06:53:18,5,1
tqvEEqWGCyE,335779,27245,2882,279,08/13/2020 02:00:00,08/08/2020 16:00:43,4,1
qq7MSjXHRTU,762798,7161,1661,290,08/13/2020 02:00:00,08/08/2020 23:37:21,4,1
XlOLx3fyf10,386257,41321,2392,327,08/13/2020 02:00:00,08/08/2020 22:00:03,4,1
4UiaCC01Vwk,690997,47468,2960,390,08/13/2020 02:00:00,08/08/2020 17:00:11,4,1
PORP0q8nThs,768197,67384,4327,534,08/13/2020 02:00:00,08/07/2020 22:52:37,5,1
FU92piysGBg,3285882,350575,6101,2998,08/13/2020 02:00:00,08/07/2020 20:00:09,5,1
C8FzVistDHY,1264989,14635,11216,3717,08/13/2020 02:00:00,08/08/2020 19:22:45,4,1
-n8IrFPSFCU,1110002,29034,2509,4992,08/13/2020 02:00:00,08/07/2020 21:14:02,5,1
6i01tOMgBDU,1423194,106105,6650,3151,08/13/2020 02:00:00,08/07/2020 19:00:11,5,1
HkTTPu_p2ps,579333,34179,1955,1139,08/13/2020 02:00:00,08/08/2020 19:00:25,4,1
IxFMyYuPPyw,3987852,184294,94541,1988,08/13/2020 02:00:00,08/07/2020 22:00:02,5,1
Of_C9g9O9KY,1590858,65926,5412,1170,08/13/2020 02:00:00,08/07/2020 20:30:06,5,1
RsmttAEp9f4,725825,6973,1727,174,08/13/2020 02:00:00,08/08/2020 23:24:03,4,1
8tze9Z33K5A,501889,20708,3884,318,08/13/2020 02:00:00,08/07/2020 17:15:12,5,1
Wc9_dsv5YYA,2026216,139448,8375,2842,08/13/2020 02:00:00,08/07/2020 06:00:06,5,1
qzdGo7FBndA,5086981,187078,27451,4859,08/13/2020 02:00:00,08/06/2020 19:00:10,6,1
dktW5r4ldyo,1122558,38258,1681,1116,08/13/2020 02:00:00,08/07/2020 06:00:10,5,1
aAgJernobg8,3467622,240011,34119,17072,08/13/2020 02:00:00,08/07/2020 02:00:10,5,1
rmn4F-K2RRI,273680,18811,1521,145,08/13/2020 02:00:00,08/08/2020 17:59:53,4,1
hT3pPAdnlfA,1312410,9339,3287,673,08/13/2020 02:00:00,08/09/2020 02:36:26,3,1
JSAfPh1A25E,19682753,1473055,346975,25964,08/13/2020 02:00:00,08/07/2020 11:00:09,5,1
f7rq3DeFZew,351101,14519,865,384,08/13/2020 02:00:00,08/07/2020 17:00:01,5,1
Djy3WNLz_mM,2004759,39937,8080,6107,08/13/2020 02:00:00,08/07/2020 14:00:04,5,1
kz7gHA2N6nQ,2542951,55024,5796,3880,08/13/2020 02:00:00,08/06/2020 22:56:22,6,1
mBiWhzeZ_bU,486872,15778,1288,324,08/13/2020 02:00:00,08/07/2020 17:00:32,5,1
5N8YRren5Z4,995224,30019,1367,1086,08/13/2020 02:00:00,08/07/2020 06:00:11,5,1
CfHieQ0SwpA,104403,3441,611,1788,08/13/2020 02:00:00,08/08/2020 18:00:10,4,1
Svvesc9dW2E,802983,101550,9449,839,08/13/2020 02:00:00,08/08/2020 18:00:06,4,1
D-ocerKPufk,1780101,128335,7523,2447,08/13/2020 02:00:00,08/06/2020 18:00:11,6,1
qQ8domUSU7M,1084442,73362,2823,887,08/13/2020 02:00:00,08/07/2020 18:00:24,5,1
Dz3kroYIUkU,957730,11317,2835,831,08/13/2020 02:00:00,08/06/2020 21:51:49,6,1
vrYcnMWWOeI,334663,19493,1332,189,08/13/2020 02:00:00,08/07/2020 18:06:34,5,1
v97FPN2US2o,3363606,279004,13270,4056,08/13/2020 02:00:00,08/06/2020 18:00:09,6,1
N2YxXgco_68,318672,37832,4332,252,08/13/2020 02:00:00,08/07/2020 21:49:39,5,1
JFm7YDVlqnI,3498886,457189,34970,5966,08/14/2020 02:00:00,08/14/2020 06:00:08,0,1
FbM1yi4mMMc,16242445,1385555,103914,13131,08/14/2020 02:00:00,08/13/2020 22:00:07,0,1
0C80BSgjb8M,2527683,255168,21025,2390,08/14/2020 02:00:00,08/13/2020 21:43:00,0,1
YNyFAro1E5M,1712053,182122,12199,1464,08/14/2020 02:00:00,08/13/2020 17:00:11,0,1
euiSHuaw6Q4,2234662,162565,28904,17524,08/14/2020 02:00:00,08/13/2020 22:07:45,0,1
IcqFcBmkSoQ,646758,51606,6332,964,08/14/2020 02:00:00,08/13/2020 18:52:08,0,1
EIzazUv2gtI,5549822,229273,15968,3331,08/14/2020 02:00:00,08/13/2020 15:00:01,0,1
L2O-ZLKLhiw,2081008,101876,8884,3608,08/14/2020 02:00:00,08/13/2020 21:05:09,0,1
nyzhtvtJWDQ,3964142,1035579,104509,15655,08/14/2020 02:00:00,08/14/2020 06:00:12,0,1
aS1no1myeTM,2829452,250851,27336,3410,08/14/2020 02:00:00,08/14/2020 06:00:09,0,1
7XvVaeVdPnQ,2169043,137711,6112,1221,08/14/2020 02:00:00,08/13/2020 19:00:03,0,1
279RNoP5UyU,1418084,37757,1465,516,08/14/2020 02:00:00,08/13/2020 21:15:44,0,1
uf-36RC6JHE,4332902,324810,70727,20961,08/14/2020 02:00:00,08/12/2020 17:47:22,1,1
nPO2XNDFWN0,123406,18540,1345,163,08/14/2020 02:00:00,08/14/2020 06:00:10,0,1
Db_mZ_2gtLg,204159,19210,982,123,08/14/2020 02:00:00,08/14/2020 06:00:03,0,1
pWoerADzny4,165794,19989,1933,286,08/14/2020 02:00:00,08/14/2020 00:00:10,0,1
ZOcI_9pAR_A,949339,75810,7009,914,08/14/2020 02:00:00,08/13/2020 20:05:08,0,1
_J9Z74dQXrQ,625646,8072,1992,169,08/14/2020 02:00:00,08/13/2020 23:09:32,0,1
dANJlolAYyA,831912,82686,6076,2429,08/14/2020 02:00:00,08/13/2020 19:00:11,0,1
CNMvPse-P-g,159105,4142,852,695,08/14/2020 02:00:00,08/13/2020 16:59:06,0,1
1YlsqNMzaL8,514289,73975,5616,306,08/14/2020 02:00:00,08/14/2020 00:09:54,0,1
dX480fsk510,907781,124235,8393,405,08/14/2020 02:00:00,08/14/2020 01:48:53,0,1
-N0x_Tt7WVc,1204360,52094,2066,553,08/14/2020 02:00:00,08/13/2020 22:00:01,0,1
LgJhcGl_h7Y,261082,21893,1424,790,08/14/2020 02:00:00,08/13/2020 18:00:10,0,1
A3VYsISvUy4,1013651,12054,2870,558,08/14/2020 02:00:00,08/12/2020 23:12:04,1,1
XDCXT7C7lnk,164407,20591,1051,337,08/14/2020 02:00:00,08/14/2020 06:00:10,0,1
x2JkhZd_Kxc,727048,26573,3274,645,08/14/2020 02:00:00,08/13/2020 17:00:29,0,1
b703NY5__pA,451288,7386,698,577,08/14/2020 02:00:00,08/13/2020 14:59:55,0,1
ydipwkP8r_Y,395197,133136,11326,321,08/14/2020 02:00:00,08/14/2020 06:00:12,0,1
uhZE84C5g0M,1026510,26156,5398,1029,08/14/2020 02:00:00,08/12/2020 23:00:30,1,1
c-ogahIlhWk,1114655,102568,4253,557,08/14/2020 02:00:00,08/13/2020 17:00:18,0,1
3C66w5Z0ixs,3721729,195344,44555,10648,08/14/2020 02:00:00,08/11/2020 21:20:14,2,1
bUAxPG3GYi8,493973,44136,3621,1125,08/14/2020 02:00:00,08/13/2020 06:00:11,0,1
rYErvhVhlzU,187037,27550,1913,238,08/14/2020 02:00:00,08/13/2020 18:00:13,0,1
H7CpOdB2-rg,259171,28345,3017,789,08/14/2020 02:00:00,08/13/2020 18:00:05,0,1
RuhvdaDabpU,172311,28068,2400,741,08/14/2020 02:00:00,08/13/2020 19:00:11,0,1
JCkyKujZplk,438346,35805,2761,1214,08/14/2020 02:00:00,08/12/2020 21:00:11,1,1
p35UfHw7PPI,215998,21107,1718,454,08/14/2020 02:00:00,08/13/2020 05:45:10,0,1
fnGRjwAst7o,493808,46931,6072,2310,08/14/2020 02:00:00,08/13/2020 04:44:43,0,1
EDO8Z3O7lus,1064327,76801,7960,1271,08/14/2020 02:00:00,08/12/2020 19:03:42,1,1
hz9_jkrrptU,3627089,1015219,37795,4437,08/14/2020 02:00:00,08/13/2020 15:00:00,0,1
KHeVTRrg4h8,160089,6837,1226,191,08/14/2020 02:00:00,08/14/2020 04:33:14,0,1
J78aPJ3VyNs,3136088,427609,46133,4009,08/14/2020 02:00:00,08/11/2020 18:34:06,2,1
VIUo6yapDbc,2201238,58981,2742,1942,08/14/2020 02:00:00,08/11/2020 17:10:05,2,1
SWlnzF8bFXM,148002,6818,2217,132,08/14/2020 02:00:00,08/12/2020 18:00:08,1,1
w-aidBdvZo8,1715505,115123,10300,1411,08/14/2020 02:00:00,08/11/2020 22:00:04,2,1
NSuaUok-wTY,511773,69610,7837,214,08/14/2020 02:00:00,08/12/2020 15:00:12,1,1
uet14uf9NsE,1013768,62861,5346,1263,08/14/2020 02:00:00,08/12/2020 02:17:41,1,1
ELS5RLbSukU,6296792,296250,26968,4169,08/14/2020 02:00:00,08/11/2020 19:38:00,2,1
LrIFp4sAIGo,272772,2821,408,72,08/14/2020 02:00:00,08/12/2020 18:09:27,1,1
JeqNGzsOEaw,574604,11435,2167,233,08/14/2020 02:00:00,08/13/2020 19:13:21,0,1
49Z6Mv4_WCA,1580677,115270,8958,3215,08/14/2020 02:00:00,08/11/2020 22:24:34,2,1
gPdUslndvVI,502641,46796,4409,508,08/14/2020 02:00:00,08/12/2020 01:00:06,2,1
ua4QMFQATco,1468114,105985,7467,1144,08/14/2020 02:00:00,08/11/2020 19:15:11,2,1
7g0oEVP1huA,252275,9279,1408,291,08/14/2020 02:00:00,08/12/2020 18:08:30,1,1
-bCiD4QGSvQ,191648,22971,1383,263,08/14/2020 02:00:00,08/12/2020 22:22:35,1,1
SnsPZj91R7E,1728013,113557,7377,2534,08/14/2020 02:00:00,08/11/2020 00:26:59,3,1
nt3VVyv5pxQ,805854,51461,3060,660,08/14/2020 02:00:00,08/11/2020 19:00:31,2,1
0La8uz7WJiU,695399,11380,1955,278,08/14/2020 02:00:00,08/12/2020 17:55:11,1,1
Que4RnxYLNc,489744,35290,2468,403,08/14/2020 02:00:00,08/11/2020 21:15:10,2,1
5WjcDji3xYc,1157919,63945,5580,1502,08/14/2020 02:00:00,08/11/2020 19:03:59,2,1
CR4m1Lxpu0A,1054046,60607,1450,722,08/14/2020 02:00:00,08/12/2020 20:00:01,1,1
6TIsR_7nrNc,1559773,14273,3799,12774,08/14/2020 02:00:00,08/10/2020 20:41:19,3,1
I6hswz4rIrU,490817,16343,2425,956,08/14/2020 02:00:00,08/11/2020 19:13:53,2,1
OQZ5ht79nEw,586785,45301,5276,350,08/14/2020 02:00:00,08/11/2020 19:29:52,2,1
BNeDH6UTmXw,174005,5898,826,120,08/14/2020 02:00:00,08/12/2020 00:00:05,2,1
W9Aen8hG20Y,1360070,177400,18454,2094,08/14/2020 02:00:00,08/11/2020 00:33:48,3,1
AVYBAxqykdE,133221,11441,538,96,08/14/2020 02:00:00,08/12/2020 20:08:22,1,1
jbGRowa5tIk,9068936,810121,39322,20284,08/14/2020 02:00:00,08/11/2020 17:00:13,2,1
GTp-0S82guE,2287723,161903,18302,2069,08/14/2020 02:00:00,08/11/2020 14:04:40,2,1
p7HGUZWq_8s,5528675,509345,32727,7922,08/14/2020 02:00:00,08/11/2020 21:00:09,2,1
7osSbbc2xVg,300847,19104,0,233,08/14/2020 02:00:00,08/11/2020 23:06:52,2,1
vePc5V4h_kg,18932641,620967,37935,18462,08/14/2020 02:00:00,08/09/2020 18:00:11,4,1
9nidKH8cM38,422250,21625,2167,450,08/14/2020 02:00:00,08/11/2020 22:00:45,2,1
mLOe7vGI0YI,1769178,86413,24855,2579,08/14/2020 02:00:00,08/10/2020 19:00:11,3,1
NYXABBpPJss,219696,9829,700,158,08/14/2020 02:00:00,08/12/2020 06:36:57,1,1
FDq9QC206eU,266738,21832,1199,225,08/14/2020 02:00:00,08/12/2020 17:00:05,1,1
AMXT1ok5UBg,3706650,221933,19000,7832,08/14/2020 02:00:00,08/12/2020 01:00:02,2,1
DiQ2AieIo0Q,445143,13507,1552,353,08/14/2020 02:00:00,08/12/2020 00:00:02,2,1
FFt_dffYAtA,309218,13677,676,83,08/14/2020 02:00:00,08/13/2020 16:52:26,0,1
KX06ksuS6Xo,15852227,377675,33820,9354,08/14/2020 02:00:00,08/11/2020 09:30:02,2,1
z5l8ovbw_6M,1353783,133738,10149,1076,08/14/2020 02:00:00,08/10/2020 23:28:49,3,1
GYeKX_LPY9U,1465768,25400,1273,1011,08/14/2020 02:00:00,08/11/2020 18:00:07,2,1
PT6hPvOqTYc,653240,46324,11793,5813,08/14/2020 02:00:00,08/10/2020 22:56:04,3,1
CezxKs9YLv0,107855,10861,8144,139,08/14/2020 02:00:00,08/12/2020 00:41:31,2,1
HRPaFOs4vu4,759286,12899,2669,404,08/14/2020 02:00:00,08/12/2020 19:23:43,1,1
zrsBjYukE8s,7784038,441327,28439,13214,08/14/2020 02:00:00,08/11/2020 11:00:13,2,1
kgkALngcgnE,2388292,147656,10423,3165,08/14/2020 02:00:00,08/10/2020 18:00:48,3,1
XsmkTqsygD4,924945,20894,804,425,08/14/2020 02:00:00,08/10/2020 23:02:21,3,1
9AecsACtkB4,831245,7023,2867,754,08/14/2020 02:00:00,08/11/2020 00:29:23,3,1
GGEBtW2mWOk,3775049,155631,34731,68385,08/14/2020 02:00:00,08/09/2020 21:00:30,4,1
Mle7n1PuH9o,980198,85076,6046,993,08/14/2020 02:00:00,08/10/2020 18:07:25,3,1
Aur7UgTGlL0,1170291,11359,3424,442,08/14/2020 02:00:00,08/12/2020 03:27:17,1,1
IuMAHR0OtH4,364287,8252,550,380,08/14/2020 02:00:00,08/06/2020 23:30:14,7,1
p6RatnMhDj8,169836,8032,880,387,08/14/2020 02:00:00,08/11/2020 04:40:01,2,1
N5KpIE2tz8M,594150,39997,5286,2369,08/14/2020 02:00:00,08/10/2020 17:58:26,3,1
aG8QsfDisdg,379909,3797,5135,337,08/14/2020 02:00:00,08/11/2020 02:19:12,2,1
lIgtAxmA800,2496791,99797,4966,2545,08/14/2020 02:00:00,08/10/2020 18:00:10,3,1
Tujt4APHPzo,268852,10564,0,247,08/14/2020 02:00:00,08/11/2020 15:00:29,2,1
6IN4ZcZAUbA,1403618,50522,5698,1637,08/14/2020 02:00:00,08/10/2020 14:00:03,3,1
YHX4lUSGUBI,1027921,15752,3074,418,08/14/2020 02:00:00,08/10/2020 17:25:12,3,1
zHPVGSwLhcg,1202925,70366,15176,10039,08/14/2020 02:00:00,08/11/2020 16:42:43,2,1
8fUGbilT5MQ,389007,18502,1558,157,08/14/2020 02:00:00,08/11/2020 14:00:07,2,1
CyKAgXbEX3A,264436,8724,1630,202,08/14/2020 02:00:00,08/12/2020 05:00:13,1,1
RQqJeIyyQBs,632722,52301,2382,1035,08/14/2020 02:00:00,08/10/2020 16:00:10,3,1
bJbAZh3fv0g,1177267,10922,3230,2223,08/14/2020 02:00:00,08/12/2020 17:15:40,1,1
JJk1ji23Ey8,511930,71920,3842,202,08/14/2020 02:00:00,08/11/2020 13:08:04,2,1
yVdH3QacEXc,1871931,193329,10607,2655,08/14/2020 02:00:00,08/10/2020 18:32:06,3,1
hsm4poTWjMs,88240316,3032720,293887,432629,08/14/2020 02:00:00,08/07/2020 06:00:10,6,1
rs2Rcu0s_2k,1694694,33635,3693,1711,08/14/2020 02:00:00,08/09/2020 20:02:05,4,1
1hx4vCChBlI,294992,43178,1963,264,08/14/2020 02:00:00,08/11/2020 03:37:40,2,1
9wDhKJsF5Zk,142909,1009,470,290,08/14/2020 02:00:00,08/10/2020 19:59:46,3,1
xNFEor9dhY0,265315,45178,2468,315,08/14/2020 02:00:00,08/11/2020 01:58:36,3,1
vml4hskxqtE,892033,53167,3802,1267,08/14/2020 02:00:00,08/10/2020 18:00:17,3,1
JNJN5HMkRao,550389,1552,375,395,08/14/2020 02:00:00,08/10/2020 20:19:51,3,1
vzXYz61U3Gk,784869,40131,3290,687,08/14/2020 02:00:00,08/11/2020 01:23:49,3,1
KmVG1Yx1kwQ,350856,7687,1603,302,08/14/2020 02:00:00,08/10/2020 20:28:55,3,1
5V2B28OqfqM,23150651,1361467,79856,24396,08/14/2020 02:00:00,08/08/2020 22:00:02,5,1
n_8hxS_7Vis,588495,7425,1694,318,08/14/2020 02:00:00,08/11/2020 18:21:47,2,1
tbsu-AWH-C0,1277826,29061,5792,4051,08/14/2020 02:00:00,08/10/2020 18:15:11,3,1
28YwvwneKoY,9761862,621903,71657,7322,08/14/2020 02:00:00,08/08/2020 18:28:40,5,1
FopIxceEr8g,3437333,218027,15188,2867,08/14/2020 02:00:00,08/10/2020 19:09:53,3,1
