VideoId,Views,Likes,Comments,Dislikes,DifferenceBetweenPublishAndActualDate,IsTrending
UYUpiEaXIlg,936693,28196,2954,599,3,1
IWYF0_dvG9w,1150307,31661,1464,871,8,1
xNhn1KOqq8g,4840020,256096,18933,2769,4,1
qJf8Ef4pqQk,5219754,1138043,373903,8055,2,1
1d7FDA2M-9E,3321635,561311,50512,6246,5,1
fBAsSTZNau4,10177,96,7,5,183,0
58Va0U9ol0I,715554,60538,5145,624,5,1
Y1auqlZu1is,203363,13544,713,314,1,1
a7_D1qlwOp0,2892742,50405,5096,488,4,1
pLrXEIQo12M,1037785,72495,4942,2501,1,1
BE4HwKBferI,6162775,268690,11940,5692,4,1
UaZPAVVHb1Q,88,0,0,0,1,0
m4EraiedGRw,280219,46185,4181,233,0,1
EB6TmNNqmos,109864,4770,532,54,0,1
ioH3xRKE6n4,1448410,14593,3844,1987,232,0
rRSm5r1Fjrw,270211,15241,4457,481,0,1
h1pGCD4l74Q,537,109,28,1,3,0
yzhLmKMwiIo,624,34,0,0,1,0
AolstL1_MhE,3663358,264861,20236,10984,5,1
eJSiWRrXrvI,54378,9,0,0,197,0
MjMhZKmHKGk,4334365,39711,6552,2317,3,1
t02bgEJSFG4,165269,5810,2054,197,3,1
NWZ-9KrHwJw,618453,40318,2345,771,0,1
3_SUVj_QshU,753164,109573,0,2839,1,1
EvjsgF1OKtA,1210,17,2,1,1,0
RMq2sEIlY3o,1233839,82339,8931,874,5,1
T9mcMuM5yGU,1241217,2383,176,376,559,0
bQoGOv5YOUI,1602679,13703,6197,1246,266,0
XyYuZ3Vlzxs,4676993,4754,588,619,1045,0
Hq73Ql_MrGY,1811311,18117,2770,696,4,1
0ir1qkPXPVM,16135557,885154,49133,30342,3,1
S2j2AhlEUr8,1412032,7725,1929,1524,6,1
6GBjt5Ms2vo,982838,4033,0,460,557,0
U4I4WU5jkBQ,152,22,0,0,1,0
6ZBrMJSYi_o,678765,44137,5358,554,4,1
MPbUaIZAaeA,31065353,2254781,127960,35240,4,1
ZZ6VhTBcc-c,4077346,310961,15037,3424,2,1
4orZekvjmo8,6369020,540940,54991,5736,0,1
MmrGeWxd87Y,46231710,142984,274,48724,15,1
FXchTLjKEq4,204303,10794,3583,207,0,0
Kp7kDMxgml8,5297,132,35,3,5,0
zRXcOZFgMfY,20045354,1310464,59492,22154,6,1
o3j1Zr8Yrpk,967574,63632,6380,1612,1,1
udukDC0LFFQ,761676,46290,3554,535,0,1
BOGngD6a9NA,269,33,9,1,2,0
mwUn4AqSNow,1094261,8801,464,746,359,0
TGHtd8hofc8,229138,8625,1027,67,9,0
mfTnowfhW2c,14238588,554554,34875,8485,7,1
YEoCQSXl_EY,6824520,513802,45437,4102,4,1
KshEzvxOKp0,672536,4069,0,125,54,0
Nr7R3mDeJsk,971197,190561,8374,988,1,0
8gDoW3X3MG4,411896,7265,1074,387,0,1
EnbE4Tx1F1Q,108226,312,10,22,24,0
yFkHc42CL8I,1051,4,0,0,3,0
MQClBtge-lE,875201,6655,0,406,98,0
rHV7yz1Y7aA,177,14,6,0,1,0
6HsC9fNcZE8,858270,59006,4522,1218,7,1
vr9qVfYWfKs,3568394,213384,7985,2689,2,1
61-mHNfB45Y,1427018,10517,366,469,213,0
XlDezjUxZtk,262426,33201,2658,200,0,1
o3VQ-EcN_Ss,3009,54,11,1,2,0
fKObCyjTNeU,445471,5743,3613,791,0,1
eT4yrRu9A2c,122655,918,0,90,2,1
6DndjMYBEPk,257673,6558,721,647,0,1
0GbkMuRs_UA,1255831,45276,63,382,2,1
UanirBaG0-c,1606581,101093,6771,795,5,1
umfhduWXCCc,2261723,137989,14928,4272,0,1
VvMeTI03e5c,41206,67,1,19,600,0
JltvKCNvuDA,1629614,76896,3570,914,4,1
CsRKOZAu1lc,1227111,9251,4158,832,4,1
M_bYaniYKAA,92181,669,0,40,360,0
EOWvbD2lPzI,477491,48251,1970,240,6,1
ufiM516DfmI,177055,1214,0,283,428,0
bNI1POQ9Nu8,635306,41386,1629,277,3,1
dfPy55WwJbU,220411,16780,1086,90,3,1
5vthkDy_jdA,2734472,17354,462,2961,9,0
VHrMlzTcAjs,8680464,1013890,75560,60046,2,1
kIWRBz8o9W0,593110,15557,1113,453,2,1
Y1a39gotq60,7549311,21948,1207,1023,3341,0
aRFecvOJ82w,1502681,93190,2643,1276,9,0
IGuS7rUzUh8,322652,6003,0,91,9,0
IaJPIBDwyy0,862955,106590,10754,613,2,1
9Q_wLdB0EpM,1235879,8234,827,864,184,0
bGhtSsYl_Jo,681262,32137,1989,568,3,1
P416UUerDVs,1290603,232156,31461,1140,1,1
NBupDppIkI4,187237,2009,325,153,77,0
fL8-GnHQnOA,238688,0,783,0,3,1
ul703kdcUUE,244071,17027,2829,393,4,1
usgq97cj2HY,101252,1123,18,150,89,0
TY48bmviVis,2189195,2,0,1,572,0
YO0DYsT7y-o,271547,9266,999,106,2,1
RI2szJL0jY0,1019077,32227,1697,519,4,1
1lYu0cmm15s,229383,1596,0,92,77,0
QwzvNAAqH3g,16002547,415148,24730,15559,5,1
KHLfCFMKxPg,2024387,125677,12105,5600,0,1
UmwtCEIhuwo,590,7,2,1,3,0
mAQFv9uLgXg,3378,211,23,1,3,0
Su9ABA6RcV8,223450,87340,5414,197,0,1
G54TujrJAaY,299,16,5,2,2,0
skbNpzHr_2A,110557,748,0,235,857,0
72zJF7hWl5o,15224,286,19,11,8,0
rodeadnZboc,1251656,12438,51,1438,9,0
aJDwtUk9Xkg,16231,54,13,9,575,0
gBnEJXvACP0,2751421,331956,18623,2882,2,1
uioLnStATUc,9601125,265302,22478,6270,7,1
W2TqykmClTY,2173874,56953,5291,2698,2,1
E6nH7Ykb-dM,369319,1283,0,151,1127,0
6nVo-KSJd_Q,367924,73051,7924,233,1,1
UxoOnSYBRwo,1128005,75179,8861,1420,1,1
84lMEGPUmi4,1430934,31979,4616,555,1,1
q0AVdrfpt3o,3009395,19662,479,315,280,0
ZQL42eV5NWI,3356582,84373,6073,1499,3,1
Ah6jvEl32L4,1543261,6442,1131,1287,1233,0
58XEfDtU0Z4,4086876,319258,25892,3230,3,1
WdB9uIbSIk8,171587,2432,1593,395,2,1
ijHXi6jP4rI,881372,11643,977,356,1,1
fk0Uhr3MT8k,2587946,38064,4499,1532,1,1
wxGzzWAMvgE,587410,38976,7367,753,4,1
VZ-Ou5nDpSg,916,21,32,1,2,0
WTXF6ZSU7iw,678483,41732,2451,363,6,1
6DndjMYBEPk,653377,11253,1415,4101,2,1
X8oxmgDIh70,8840448,514350,20281,10631,4,1
BNest_gRtSI,373,36,0,2,0,0
ZebjXh_U4c0,2369576,88913,1865,1494,8,1
pPajUA64b0o,577173,44254,5362,1974,3,1
I-Si8hBOwY4,140148,8466,537,96,1,0
2oZQvTEnPGo,2449524,31448,3615,1086,7,1
VSewYsf3uDs,212995,35923,1943,96,1,1
6GBjt5Ms2vo,1000739,4087,0,470,563,0
feTe0EvzV4k,1588704,66517,2573,1198,4,1
pmN0S7KHJJ4,1221,91,0,3,2,0
lMQRht77Icc,3235,0,0,0,3,0
We7m9eMPcbU,989730,1903,114,132,144,0
bW8IZveuyH4,994207,45163,1616,1204,2,1
PzPiUB6KBuw,77017,297,352,95,6,0
IVUhHFcLVRU,310249,36725,3526,140,7,1
zZJtFwoTYMg,782,46,3,4,1,0
mLOe7vGI0YI,1566770,80111,23553,2380,2,1
veB_TxzMm5E,626485,0,0,0,1,1
62EFiBrUhEI,760424,27564,6203,5608,4,1
UyOqOa440l4,164390,9122,659,154,0,1
gHhl1yzCDdI,7002684,571597,19615,3431,3,1
EQ8Xo0aeLRs,1117112,36272,267,784,9,0
MchZbHQL5Zw,191776,2352,229,66,9,0
q7u0xsMw3EE,7572497,426276,26595,12559,0,1
kXLn3HkpjaA,944498,29016,9278,2809,1,1
TjmBWWLef98,518072,30914,3849,686,2,1
BXe19AboYL4,413494,54266,4727,337,4,1
hYoiFuzRXAU,16807286,25756,1094,1604,891,0
-jSrpBVbtCs,1400949,97118,11710,1383,7,1
GVvnUYD9q-o,434,11,1,2,3,0
b7oRRVNvLL8,1410207,89616,5565,889,4,1
A0frmL_UGT8,558,81,13,1,1,0
6cNaMJ6IiiM,515931,22721,3184,458,1,1
Z5ylNnMuxbc,528875,35740,4196,503,0,1
vAMYGEtZ9tQ,5133,76,4,10,2,0
Qv2z81K38zM,240897,1310,55,88,171,0
DaWsitv6juc,498,0,0,0,1,0
jac6Vem50sE,826947,10389,2748,366,0,1
q3CycYXXKIw,276589,794,69,66,535,0
ji0Q0wNz2CA,1967844,4203,196,327,297,0
-LpY6rduhMs,1258984,10518,2661,614,0,1
kOv8faeXrGY,2926854,185189,7778,3733,4,1
oQ5AtNlVnx8,312214,0,29,0,422,0
qLj3JNqXGCg,481,29,1,1,2,0
3TE2DwX0vJ4,884,10,2,1,1,0
qwO5XFfVE3w,70382,650,50,136,375,0
D2heCoIKa1U,1673379,97630,6591,8162,4,1
wuO6GM5XDjc,1819811,254684,12078,1639,3,1
YvXbgxYJuiQ,736,116,15,1,2,0
AaNiHFW11yA,821512,41872,3767,549,1,1
mUF4afxMpQk,1089537,115376,5184,934,6,1
fpoQlm91x78,3023,23,0,0,189,0
8YS8C1_PrPU,1326715,2772,274,304,322,0
0WULTU6zl2E,560913,26606,1617,408,7,1
l4pX35OW1S4,226514,11110,1155,204,4,1
cR9_5dYNw_U,3189310,211577,48253,11033,5,1
PUQQEi7oQxo,314889,4270,90,175,8,0
_RvebPOJoAg,469,81,44,0,2,0
BNhKSjfRzQU,3396539,162707,14554,3422,6,1
oNEgdtQ0bwo,509206,8108,2435,399,1,0
O18o9GNy8PU,741,28,0,2,0,0
efsfpz-xJEs,1466112,56285,3366,1443,5,1
zrrs9LGIfyQ,3380073,561130,31067,2860,0,1
s3ZL2n1UB3Y,115337,4362,766,403,0,0
DwvrVLrlwfQ,3229946,5405,420,489,3088,0
aVFPzTDCihQ,817377,23227,1155,848,1,1
y6-Lr9XxO_A,1785898,182588,18801,1629,4,1
jNPTblXxR18,356827,49405,2895,230,4,1
lLIsfEjXv2w,5720942,4674,264,782,1013,0
Ow64-VKe7kg,875275,10287,947,263,9,0
voreBU1841U,1069210,239841,27661,1274,0,1
br83id0lbik,192393,2269,247,226,244,0
86FpZpAme14,265,1,0,0,2,0
c7IxY6CTiVA,596011,5719,195,554,9,0
idpu_p-sCYU,35875,62,2,4,224,0
nECoRwLniwQ,217319,12080,657,139,2,1
tXAOiehpzJ8,814145,18403,1083,404,2,1
iH1n2ie6G0M,4588191,334465,19116,3664,2,1
UeHDIi28eLo,740500,3192,0,256,741,0
pznMaooQoS0,51416,5474,64,29,0,0
0mv5nYdOBq4,136943,18098,1698,205,1,0
7OBy3dCR2Cc,7735045,11461,725,1168,1984,0
GRDhY0P4YF4,2333192,12150,656,385,474,0
9Q_wLdB0EpM,1241583,8255,827,871,190,0
Mxl7wDreLpA,7508,152,16,5,1,0
6HpalXQAu8w,1731511,3770,332,494,566,0
dvndP8di-Uw,5338212,325221,16564,3042,7,1
dsLLotiHa5w,19685512,543742,27930,19225,9,0
NUAkUezpXpk,29921,409,2,13,3,0
b6li05zh3Kg,4298402,245125,37414,3033,0,1
SvXqmxnxFCQ,3416582,116701,8642,4130,3,1
_b0niwZxod0,15228,161,7,0,314,0
p0uR48cg_D4,614154,45442,2643,991,2,1
CNLsgd_NzWk,652005,22792,4779,704,2,1
HPPyww61ZQ4,118078,20476,14321,236,1072,0
-B4uIp7q6go,130996,2964,612,20,9,0
_erk9V_ppJc,635056,1736,78,212,559,0
4xJAGFR_N-c,1437577,37261,2205,832,3,1
P_MiPhs3Hz8,1203966,111275,9863,825,6,1
KaXQ0Ynz64A,604,11,0,0,1,0
0b-EatqUvb4,14716703,899451,96957,3454,5,1
qfZ6yLeC1OI,3076620,122772,9027,6441,5,1
rnr4T-pB-vg,347790,18694,1543,330,0,1
_ARe-gS2gaA,69434,451,2,77,382,0
JYX_HgYqYVg,888059,17333,931,107,1,1
izVdUXx5zaU,2117181,42,35,72,28,1
AzPF4SuW-RM,6280777,5912,275,846,322,0
6IHA25TCXCY,218,15,3,0,2,0
GZs-I3G5mmQ,913949,72407,5058,739,1,1
AjQkp_1oFDo,1266582,4524,2154,736,634,0
kcjH1NP-YqA,902503,18155,934,294,5,1
LumSo9Ds0Gg,568,36,0,0,1,0
KR-lmSc9RFU,970,169,18,0,2,0
aKd3zhMFmGc,256211,23296,2560,297,1,1
wJ_P8XvobIQ,21416297,136492,0,70115,81,0
0lyfnEQFWfk,126343,2004,33,174,101,0
8yNkBic7GfI,2321119,98716,3399,1479,3,1
5oCfgw-Jp2g,1524,19,2,0,57,0
UsWavvfmQA4,175471,2542,776,75,2,1
yqiq97qlAwo,2628838,26829,8557,1569,0,1
yw154fh7UG8,541384,22931,2476,183,2,1
79Rg2DmorSg,221665,1264,0,106,91,0
X5kya48uEHc,314608,3624,277,732,9,0
S0o9Navc9ns,1048564,34736,1960,1200,4,1
KB6kVS6vb4E,188958,1502,58,119,340,0
k6uRcbFHVIc,0,351,0,1,124,0
82cHQuEUk9w,3049,63,2,3,2,0
QQYI00XeSHI,69996,678,23,139,734,0
Jy00FgZNias,1426492,36845,7750,2491,4,1
2unhM-tWKQA,5929889,320782,48902,12944,3,1
24u3NoPvgMw,1730738,431068,32198,1712,0,1
q74pDou1V6U,5565900,14736,1400,718,1088,0
RuPb5PvdCIs,130816,2249,127,17,3,0
iwMqsKDTdQ0,1023273,47780,3260,974,2,1
quV0TIKAf14,203887,2895,596,69,1,0
yiABohCHXUQ,1586133,98973,3410,1830,3,1
MUdQIatdlCk,407619,4548,336,939,1,1
kVmhEvFNiR8,21495403,51036,0,8162,804,0
2p1IyZZz3_w,7339673,25088,2953,1114,3452,0
TTTKdoq5Egc,511738,4332,48,146,0,0
It7I_DqM3Ro,312093,2609,110,339,9,0
izVdUXx5zaU,1205139,24,16,19,26,1
1xNstpObA7s,1272408,278404,14355,1354,0,1
7v3JcJeuEbs,797641,2973,306,152,321,0
djpIExCHWJc,2239832,192775,13217,2876,2,1
EG-K2hAi6EY,192857,1987,93,39,16,0
fvU0MYSBhzo,9882252,25456,768,1833,2351,0
R7klyFU_6xM,16015494,1249107,116883,15374,5,1
Pxft5VutF8U,267645,4004,1239,114,1,0
O__Lo2FQJKo,22219006,236744,8582,8830,3,1
n9HJrXgqbx8,657694,32359,3204,963,1,1
eZFWDh8ZjFw,540393,71348,3879,160,3,1
nkOPqIxZ8RY,21157,302,8,16,6,0
MbC6bIkxODk,3219,11,0,0,37,0
LIU-tAquSnI,929307,15952,13685,5237,1,1
cglh1DYSJbQ,1276,43,2,2,2,0
P1xKV0Dmetg,35461315,1289782,144692,37961,7,0
f2VmOqjV_7Q,1178831,74896,8127,827,2,1
JZqr7NDvdZs,122411,942,201,45,478,0
VBZA_15mGGU,3070003,468709,42721,2011,7,1
t76Zy2cHZpo,318,9,1,0,3,0
OszNzKK1Efo,145223,1289,606,98,3,1
jNA2Mq5e5W8,5013874,13371,550,872,254,0
YV__C64Ni50,389369,73798,4200,236,1,1
W7287FfTzpg,5678215,25712,0,12374,8,0
r6l946DZi80,944739,25969,1626,690,3,1
5YViVKAVxns,1542631,2233,239,396,2825,0
1xNstpObA7s,2771223,379855,17584,2365,1,1
Mdgbtjhx7rM,1442302,22785,1565,406,3,1
phY8CIiryJk,2754823,5049,298,589,702,0
EyvVLFS_Qo4,1956055,69475,6893,3429,3,1
VQ8DiiStfyA,1557096,8222,284,543,84,0
3ATJ6onT-6g,30149,175,1,12,204,0
JawUM6nxfGg,2985639,200301,12226,3123,2,1
JCkyKujZplk,631420,47983,3311,1433,3,1
FxqLVeR-s84,227352,21327,2276,112,5,1
JewlhY8DGTI,7194294,902048,31767,5186,6,1
jcYFUNm2GIM,1071584,83928,4782,882,1,1
6LL_nIWbW4I,295742,1812,171,96,77,0
0Pl73lnrlVA,1469246,96064,3987,1797,2,1
-jSrpBVbtCs,1355863,94367,11585,1371,6,1
2p1IyZZz3_w,7318855,24991,2937,1109,3446,0
p19cjKg8dIc,3760339,98307,20026,40685,1,1
7J_hGLAofc8,262663,3496,1404,182,0,1
NNe--Ta_pqg,1471819,90972,4639,1411,1,1
PzGCEopXKf4,528562,8520,2399,284,1,0
f-g_SHNv5NI,2352274,184989,8943,1936,0,1
WMzixAYc9LA,5498643,4730,276,683,1039,0
m1t1ooj_Em0,1383327,122269,16866,708,6,1
Et1G2E9OdWM,345632,3226,69,171,108,0
femaabNMrWM,919126,122877,6624,534,4,1
t3xCtptN2-8,612160,35978,2034,633,4,1
6l1NfahMkHc,198827,7643,165,45,4,1
LcDQqGJG8pA,2586758,102029,11842,1130,1,1
ozWNPkhqi8o,1015838,144720,13130,821,2,1
Dw3PlTbqC2A,5932455,332302,52292,10364,3,1
BuslbTHAeZ8,122558,455,63,31,95,0
XwxdwVUIMzc,489630,10254,786,352,1,1
aKd3zhMFmGc,273978,24913,2677,304,2,1
Yl_-3oSlWaU,2144748,111076,9573,1490,7,1
HL5I38wZ2Qw,171014,2262,1715,314,0,1
CUDlcas5QtM,1161,26,0,1,1,0
GNi6gLB-SqQ,481086,71767,5540,993,0,1
sFfbh98oP-Y,1041850,52488,79,481,0,1
kTaALXIupOo,1073886,8412,3261,1052,150,0
t_8dbb02QLA,77254,305,149,14,8,0
lSmFjpmuWUk,2224,2,0,0,221,0
iht8e_HtLso,3238330,154716,14729,1825,4,1
TANltH6qnVI,2116544,11461,646,393,316,0
du-DxOGIM7Y,145286,12239,703,91,4,1
7whb6qdbdlA,724303,203968,10059,406,1,1
eY6I1kq6oIQ,164170,31434,2178,162,0,1
MSKutCIn1Wo,791630,2129,173,255,566,0
43N3sQ5myEI,552,31,0,2,3,0
PKBPhvzSM64,126409,4154,458,59,5,0
Huh2A8x8IxQ,1313495,43161,2347,1024,3,1
XZhPQyvPpFw,2459968,16311,869,400,549,0
ZuY44-ZJS7U,9282,0,0,0,106,0
ah7EdPmXGSo,1398461,88401,4347,995,3,1
G_VKjGoyoCE,3254833,274511,55756,13396,2,1
7PBYGu4Az8s,12102097,532452,31339,27145,3,1
5wQ0PPXlOCI,74794,854,218,26,28,0
Wx4ZDH8SwRs,518997,5468,4951,4858,2,1
HvqgpU0qxgc,4437891,123080,7052,5799,0,1
hEU_MnFTJ_c,1562037,63795,5220,1224,3,1
1DEPFljuwug,7491075,12121,566,1356,3293,0
mvl5jWPGv04,854,12,2,1,1,0
gBs-IGtzlsk,701966,3105,189,117,250,0
mFt5qz44ljw,206485,10,0,3,590,0
gN6CGkXN7lo,1521,4,0,0,3,0
dDTpAPZT4PY,68171,916,0,35,0,0
j2gOU4o1jsQ,7978363,450254,19644,4718,5,1
lFF0QyNNNZ8,376920,7850,521,357,5,1
sJOyyJywDvw,387,8,0,0,0,0
bgIKKDAPUvI,293620,44291,3492,560,0,1
kV5vkw-BWBg,460644,26087,1284,984,3,1
AV3P55Xu_Ow,6994564,413956,24995,5581,1,1
bdbC6fFNeGg,2313,14,7,0,555,0
QeRoA5kqWnw,157116,3314,262,45,0,1
zav8i32PCio,6692685,298814,24683,2509,7,1
SpVLhQi1Dcw,690346,134041,11415,162,6,1
pLrXEIQo12M,792616,64960,4482,2007,0,1
8JX3jUCtUfE,1759672,4442,240,432,722,0
rhQBvsFAvCo,2049304,55902,3822,946,4,1
UVTV-XLTLcU,437664,6216,368,215,97,0
tY9OUV1mTBw,2456,262,1,8,3,0
Xu-kHKCP3dk,956260,34665,809,489,2,1
y2Ajj0Xewbo,273691,14306,871,137,1,0
EIzazUv2gtI,8733381,302048,20511,5105,5,1
iK1v7SL54pQ,2810,63,2,1,500,0
RaE6OJL8aow,1007698,12252,0,4989,0,1
-VC0tFqON-s,5325,187,7,2,287,0
yjPcJsl3COs,1141665,27649,2800,1067,5,1
hMMzz1cOZk0,97864,4578,245,78,1,1
FGTRPM2qmR8,248536,18445,1056,146,2,1
QZ2F3ZP1sxg,1580792,169685,13628,2073,1,1
uOJQbqwsfLg,1095496,57578,4182,762,0,1
UaUIltKFiW4,101778,2726,78,70,9,0
6iezZjfWZas,58797,1769,386,76,0,1
6XvH1clXbWs,518630,4039,964,347,0,1
UxRuWH4hEb0,443463,6757,895,217,4,1
C01pzWZawwM,71486,927,41,46,61,0
9OeVwaFBkfE,851400,38116,2455,326,3,1
qHO-wInp-0k,766525,70501,6123,990,0,1
aPCxdt8m4RU,1057364,15240,215,172,73,0
6Taz7ZzPYeI,733993,43861,3099,472,4,1
mo9lZ-_buPY,348663,2129,486,315,2,1
h_LpUFf6j6o,638371,0,2874,0,2,1
wd4e9qX-ZZs,589820,3349,1623,203,0,1
Rr3dsc0f0Mg,2242,0,0,0,1,0
2-r3Gu0Zkj8,84184,3041,288,55,8,0
hDkuUZ3F1GU,16523211,1430776,156074,14651,2,1
379oevm2fho,979946,32914,2757,363,4,1
Yli8wp0ZFeg,1192735,11133,2998,1187,54,0
S3tprfC3_z8,612,79,19,0,2,0
dEMix-SwBNU,4000164,340206,27816,11052,3,1
jdWhJcrrjQs,947819,63481,5651,2047,3,1
osfdXI8-Ym0,307343,16190,1402,220,0,1
i358Rws1SV0,418218,26053,3320,401,0,1
bFNn-Yu-g2w,156401,1165,71,66,8,0
mLxd2eU9L8o,6408036,215564,28394,3665,1,1
QNNM55_Sx04,1875,35,1,2,4,0
mAn7O1JCsiQ,534680,42764,3589,642,3,1
GZybr61zVlk,18061,391,58,24,5,0
slRoPaDwPPM,6335746,11571,696,1199,324,0
TbyFUNjWD8g,684945,61912,7107,1348,1,1
ed0tTtdla0E,16508422,34230,2534,6565,1762,0
V-ucTNW_e9I,1935154,13931,467,662,155,0
ht6PYR0SHdA,205796,9762,815,110,0,1
irIRxsmNunI,35705,756,24,23,41,0
sY8gUtyeAKE,12021586,104545,10647,3650,10,1
FxlQEJECcpc,1076736,37473,3535,538,6,1
D0fsCXflDCE,1343457,147089,13708,3201,0,1
96-Bu7rG9cQ,2101031,107579,4339,2556,3,1
q4vdACLx-hQ,420205,47848,3641,131,4,1
47PqCwvLkYc,223936,1612,95,86,2,1
04uV4orVX0I,2027446,22108,704,768,9,0
2F1EavpUKF0,3167875,295648,25877,1258,8,1
5NNO5Kb-PZo,3102229,156152,10201,3116,3,1
BW85Sj-GnA4,88355,686,0,52,203,0
XH6UXxmVlqo,351047,2989,0,164,91,0
KLjUPvrSG_Q,4736797,258100,10805,5266,2,1
CNLsgd_NzWk,542205,19505,4263,609,1,1
Dhyi-NWhk1U,151687,1742,13,207,90,0
9ThZgcMd-aE,396492,10345,814,180,2,1
bUIpeD0tA8g,2386051,124425,12086,4608,5,1
DXQaTJML3-s,10567667,21227,416,953,1264,0
rnsFIVfbn0I,864216,1037,27,176,102,0
wmvr1uWgRMs,84,11,0,0,1,0
3wtDhxtx14c,1041474,41214,4844,3187,5,1
m1kfCGjOaSw,1990802,119417,15318,4215,0,1
AG_ZHi3tuyk,3037472,134127,11011,3703,4,1
ji0Q0wNz2CA,1981069,4220,196,327,303,0
9sa5xtyWcYU,124436,11794,1188,110,0,1
gRJaZbeKOSo,1268475,10363,2580,1486,158,0
KX06ksuS6Xo,17073849,398192,34657,10109,3,1
C4K5gupND3k,379,9,0,0,2,0
f4RmrWhQxrM,1662809,75663,3762,809,2,1
ZU0TbWuIBIQ,678707,52709,7119,1000,2,1
SvATna0mzCg,392299,3541,685,81,3,1
TYojpIrMXgE,1008512,15755,823,400,9,0
wiZ9OvI-uAk,332221,25398,4222,202,0,1
HysV58P1iAM,260681,15535,2206,294,3,1
NtEHYFavNd0,831444,53745,3791,1392,2,1
YCk4yhdEzCc,179358,1780,0,61,1,0
WicyHwFGui0,2556,60,6,1,2,0
_2F4C8YM7I4,216977,7547,1066,93,10,0
XH6UXxmVlqo,351047,2989,0,164,91,0
JJiRcbiIU9U,589886,30517,1776,352,2,1
9KtFn1hCzNg,3181236,296679,16694,5508,0,1
XzENqDCPX6U,554654,61575,4378,348,4,1
82j4re02_rA,8171,1941,50,9,1,0
_0jMUIrBUHE,2161249,17302,8650,1904,273,0
tfXJ_C-IKDw,110527,1349,379,104,8,0
ALaTm6VzTBw,1028687,95514,9219,2549,2,1
wRjjnd7BrY4,2029,7,0,5,49,0
q74pDou1V6U,5565900,14736,1400,718,1088,0
GhDRYa7EdoM,562947,857,41,179,187,0
xTAhiMaukbQ,314417,1224,113,142,25,0
RkID8_gnTxw,13619065,872905,48239,28525,4,1
KfRvE_FdHwg,605505,28023,3398,2268,2,1
41ttqGmLpeo,27960,5804,203,45,9,0
GjCuNqbUq3o,167958,13150,2287,174,0,0
BFkh9SgyAMs,7508518,1799655,49182,6946,1,1
6wDuqZSgWJU,189888,2155,67,17,3,0
9zFOy4J9lbg,9465175,4727,0,790,1046,0
58hoktsqk_Q,12932583,925707,97672,33419,1,1
Ji6B_sCFCOE,1167679,11233,3483,1538,138,0
lo7SH3S6zCw,3531758,13716,914,1437,2320,0
xlZAp3KPRBw,395360,37448,2278,145,3,1
Ge4AKbnr6ME,6478984,478866,14896,9643,0,1
k-mumCTOTPk,3194,106,13,8,1,0
LIU-tAquSnI,965399,16460,13676,5402,7,1
uvrC_9ZyJl4,705349,58232,4757,521,4,1
L6_mKvExwJ8,617752,15931,1303,808,1,1
A72LhGB4qa8,316,33,4,1,2,0
D2AjToBel_Y,1046960,50851,13636,2454,1,1
tbsu-AWH-C0,1517097,31388,6030,4271,4,1
7Fj8zLwyjC8,3807505,148408,3816,1764,3,1
27O4UMDNCIQ,2181678,246338,8431,1303,4,1
ExwtgMtovyY,1668551,111436,12220,2023,1,1
uS1vS8XUZXo,100642,610,43,182,358,0
b164Zzw6l_I,627203,36618,1921,378,4,1
FOVCtUdaMCU,5411977,59141,2784,899,3,1
p13ezxyxc7g,500612,21443,1352,365,1,1
3wM_ksI4WEg,507857,34720,2483,270,7,1
ks06oW-c-zk,641144,34311,10118,7840,3,1
rs2Rcu0s_2k,1636085,32702,3627,1678,3,1
uwGFO1krmfQ,340,12,6,0,2,0
wQ7Yio9Gyhk,735330,9462,754,221,318,0
ihHiKwUDV6k,8520100,261480,12545,6453,9,0
cXUs7QDR2Jo,818939,28080,8114,703,6,1
8X_LPBvzRQE,301368,9169,1581,371,3,1
8uhsitAE8cI,750143,37014,3633,627,1,1
6pC2aLRvQaI,216096,595,18,105,71,0
F_ZmCCdIxLg,1726841,28659,4798,955,0,1
ZFfKLjxsN1k,8461,77,16,2,362,0
JI3oq8fAutY,232810,1132,140,124,157,0
_Y_dTsSUEBY,1164930,120825,9500,1083,3,1
ehmSxwcYH8o,379680,5475,69,225,3,1
Voz1kIsepPk,350010,30548,11286,3845,5,1
XumaBi3Bw6E,891158,5517,210,1237,8,0
ZlpRCM_nPWU,209968,9300,448,174,1,0
Fg3b2jx059M,1668782,47478,298,451,15,0
Xnz9FHj3Ifw,5340746,117518,6511,2412,0,1
CsVGqjxtdyA,423134,22949,1658,512,5,1
4TM3qjfKtic,435891,4088,1461,526,3,1
2cj5_FZQwjk,2916,49,15,1,2,0
8r1D-vNUWsg,804897,34141,2677,566,2,1
6PNUyuUyigM,182050,1671,206,130,9,0
O0Tdw0mCg28,315981,4559,1710,200,1,0
Ck604TT4hEg,5644999,340375,29333,7582,5,1
uaKN96wjQpo,604114,11323,542,169,9,0
4UFfD0HIhv4,8047796,105434,12915,11666,4,1
_DMaCfs2VDI,129846,1564,20,229,246,0
0Nvnjs3yaoE,359533,5092,236,280,9,0
5UUdn_4Esck,426586,8908,1913,2201,4,1
0tg5Kn66hJw,426582,13090,2115,574,5,1
1wGlckGlEmU,1209626,74318,11046,1600,1,1
jrVmGew1ztk,2921527,0,18319,0,1,1
